date,franchise_level,benchmark_spy_level,interval_snapshot,interval_rebalance_date,interval_end_date,approved_weight_pct,priced_approved_weight_pct,unresolved_weight_pct,approved_holdings_count,priced_approved_holdings_count,unresolved_holdings_count
2013-08-02,269.6213150494086,131.63625949665342,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-05,269.90727018403635,131.44374035009753,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-06,266.6672126353932,130.69684268599647,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-07,265.47201225288296,130.27330056357346,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-08,267.76889081363186,130.75076720316613,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-09,267.8876401697161,130.37339136364855,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-12,267.74701649690616,130.21937604640382,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-13,267.5437058008994,130.60441433951567,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-14,266.6366904982307,129.934524334037,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-15,262.9050739793212,128.11727768348703,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-16,263.30764661225845,127.69373556106403,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-19,261.38270700011583,126.87749269193489,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-20,265.48190488481805,127.5012164145081,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-21,263.6157293974636,126.7158149210959,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-22,266.862849795558,127.87083401976149,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-23,266.76975346267005,128.30203859577878,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-26,266.3783687011521,127.82466773685603,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-27,259.722469961607,125.76863987617475,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-28,260.2798433911963,126.21526514005048,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-29,262.5738471409584,126.4154467402007,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-08-30,258.21791842094837,126.01508353990035,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-03,258.92942246764363,126.58488274530389,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-04,260.34739576046934,127.63214859030012,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-05,261.18593656792046,127.7938263611391,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-06,261.1488391584528,127.855413331903,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-09,264.95159650694774,129.0797776355967,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-10,267.7083106131461,130.0346151341121,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-11,269.01156801490663,130.44273656867665,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-12,269.28053698474577,130.09620210487603,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-13,271.1559506548686,130.38881205150702,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-16,272.125003518384,131.14346794987225,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-17,274.28152731766073,131.72868784313425,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-18,275.8402230369979,133.25332454705324,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-19,274.60370945418174,133.03005980545032,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-20,272.13364309260385,132.0999337197764,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-23,270.6381855210179,131.48856570362398,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-24,271.72086621251356,131.17909835908557,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-25,271.2557295004026,130.79990268683937,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-26,270.5054547969878,131.30294276530287,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-27,270.44898358434364,130.69933298341462,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-09-30,269.2000235997974,130.00291173236585,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-01,271.98562910764315,131.0320750307456,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-02,271.7955383680634,130.9082306245283,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-03,269.28947301456566,129.70120262209164,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-04,271.6282046873784,130.68391229555615,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-07,268.4661663731681,129.55417929375164,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-08,264.3355838198222,128.04525061970097,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-09,263.7707822017418,128.13815786953143,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-10,267.96051716338286,130.90056817093404,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-11,271.36285632746,131.74391696965287,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-14,271.6257001568962,132.27013597023904,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-15,269.35118971613434,131.31060521889714,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-16,272.10953748751865,133.14451770601465,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-17,273.8887992773249,134.0343201296487,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-18,276.42866293231083,134.93963902181116,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-21,276.98127545091245,134.9473972560754,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-22,277.4995033541724,135.72896752269045,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-23,275.92598765542317,135.0789998965569,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-24,278.39260368281055,135.52773233517104,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-25,279.43205462561326,136.14676280491776,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-28,279.62894738613727,136.3634186802956,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-29,280.6977068348546,137.09077708773125,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-30,279.6380506800678,136.40987230521085,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-10-31,281.28128229636343,136.02291839870045,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-01,280.8713335920292,136.34799799243717,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-04,282.9671635019142,136.82766758743819,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-05,285.89372617096177,136.39435583668248,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-06,285.7356502210096,137.09077708773125,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-07,280.47182508875505,135.35753008470843,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-08,284.4598076961253,137.18368433756174,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-11,284.7819610174084,137.2068632596844,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-12,285.695003625495,136.92833307153282,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-13,289.2167839158718,138.0270331362806,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-14,289.8716415517844,138.71569615306518,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-15,292.54921694206274,139.31930593495346,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-18,290.8207337765942,138.83178232501828,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-19,290.17957838626364,138.52997743407417,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-20,289.8227477157664,138.09666568331846,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-21,295.78279258110547,139.2109779972645,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-22,297.81518147726723,139.9073034676434,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-25,297.91399753020846,139.7680383735676,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-26,298.8161866440927,139.80673376421865,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-27,300.16113266072307,140.14723404581383,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-11-29,300.2167789575964,140.05432679598334,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-02,296.5231497069762,139.69064759226552,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-03,293.2168133879389,139.0871335910472,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-04,292.65839340260635,139.0716171225188,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-05,292.06381226836885,138.46034488703629,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-06,295.27547769267187,140.00796895173804,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-09,294.57598210896833,140.36388992119169,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-10,291.52671923902915,139.8609456233981,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-11,287.2562694031552,138.29014263657368,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-12,286.7019682165176,137.8336519636953,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-13,287.6503991511091,137.8181354951669,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-16,291.175486686056,138.67700076241414,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-17,290.12479967262067,138.23602655806417,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-18,293.75312096544445,140.59596648442798,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-19,291.51489130387813,140.43352246822957,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-20,295.88134355889946,141.25062736338805,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-23,299.5360252124208,142.00528326175325,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-24,300.2748941713114,142.31647465835036,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-26,301.35623427688165,143.04000183898887,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-27,299.60558307764865,143.03214782405476,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-30,300.1322738170222,143.00887312126216,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2013-12-31,299.71734077126877,143.68565933497567,2013-06-30,2013-06-28,2013-12-31,93.39999999999999,92.07999999999998,6.609999999999999,55,54,5
2014-01-02,297.45356407145215,142.30862064341622,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-03,297.33874221316665,142.28534594062364,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-06,293.84673214768696,141.87301015658227,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-07,294.90100566071607,142.74432691092017,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-08,295.10309032579863,142.77545562864685,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-09,294.0160485021541,142.86884178182697,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-10,292.94725969876157,143.25780708240586,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-13,288.9780700528439,141.35177175083234,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-14,292.62988021502326,142.89211648461955,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-15,294.73532737032656,143.6623846321831,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-16,294.64328218793935,143.47561232582285,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-17,292.43573682137276,142.86884178182697,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-21,292.5012034711483,143.28893580013258,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-22,295.29777422746275,143.38222617264276,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-23,292.9162230839067,142.20747625597195,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-24,287.24597033925187,139.1733361939827,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-27,284.3828079556058,138.48879174600498,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-28,285.1231085027669,139.3134633140878,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-29,281.307895813352,137.9753115745193,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-30,284.61566955543884,139.43788240432468,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-01-31,283.6395754048849,138.62096907050608,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-03,275.35676782638694,135.50129687027086,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-04,278.11888746662805,136.45048330926045,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-05,275.81353877864814,136.27932325209858,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-06,280.85233819566037,138.07645596196357,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-07,284.64236564217634,139.78796075291268,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-10,287.56614424146665,140.0447487289905,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-11,289.96847019005645,141.57733522851353,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-12,289.43448459409547,141.64735089823114,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-13,291.30119190985,142.37863631313382,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-14,291.87307286723285,143.16442092922577,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-18,292.3394274436519,143.33558098638767,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-19,290.32593039875377,142.38649032806794,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-20,293.3787976031431,143.22667836467917,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-21,294.1651841653821,143.06327654178145,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-24,296.3659164388829,143.85681939213754,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-25,297.4903519319492,143.8024159716183,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-26,299.47890378474295,143.81017420588248,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-27,300.48654658893304,144.5648301042477,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-02-28,300.1648771655393,144.93042492136408,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-03,297.54392224186523,143.91131859332677,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-04,301.0697065548866,145.93401478087299,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-05,299.8678529413807,146.066287886044,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-06,300.77484448981744,146.40084976610362,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-07,302.9146901553064,146.46310720155702,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-10,302.2571401314489,146.38523751690528,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-11,301.16027334507305,145.6617103362668,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-12,302.95100027701983,145.70069306892762,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-13,298.4910644658923,144.06686640129035,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-14,300.4187542998559,143.6623846321831,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-17,302.39587792119795,144.96155363909077,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-18,304.1250819482397,145.9962722163264,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-19,301.4518887145369,145.2183416151686,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-20,302.482202035904,146.066287886044,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-21,302.252666908707,145.4994578814082,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-24,297.8806922793151,144.8977637129185,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-25,297.293477177061,145.58546892300384,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-26,293.31622168811697,144.53829885867754,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-27,291.69548259736234,144.23362054763558,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-28,293.53494645169275,144.9446962411834,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-03-31,296.06148894388286,146.13237654829453,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-01,300.30838199484856,147.10138958595934,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-02,300.9153853762214,147.59370222939089,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-03,298.4814955892346,147.39830966273712,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-04,293.4478892694227,145.65577193473126,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-07,287.8198598174975,144.04608199591593,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-08,290.96997855731234,144.6399221494715,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-09,294.75440090126546,146.19492132575772,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-10,289.9245594953294,143.124001486516,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-11,287.23308134987633,141.83460210794098,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-14,289.5214837524123,142.95207518399468,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-15,289.3272973928338,143.93660469018786,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-16,290.96958094827005,145.44476711887916,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-17,290.33222978043034,145.6479179197971,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-21,290.77132651918663,146.15584281242698,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-22,294.0458640207721,146.82008175837987,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-23,290.20409209971393,146.47622915333721,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-24,290.53532991240326,146.77314923011497,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-25,287.8474187766983,145.5697608931356,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-28,286.03410609151314,146.03084903817052,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-29,288.0019458393377,146.71070023332172,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
2014-04-30,288.48396180517756,147.14822633355428,2013-12-31,2013-12-31,2014-06-30,92.04000000000008,92.04000000000008,7.800000000000001,59,59,5
